AutoKL size: 79.779MB
FM size: 146.007MB
offset model size: 0.0000038147MB
Exp path: ./saved_info/latent_flow/celeba_256/celeb256_f8_adm_ema_offset_bn56
epoch 0 iteration0, Loss: 1.761991024017334, Train Steps/Sec: 0.13
Finish sampling
Saving content.
epoch 461 iteration0, Loss: 0.6697506308555603, Train Steps/Sec: 1.81
epoch 461 iteration100, Loss: 0.6519007682800293, Train Steps/Sec: 2.09
epoch 461 iteration200, Loss: 0.5951601266860962, Train Steps/Sec: 2.09
epoch 461 iteration300, Loss: 0.5967092514038086, Train Steps/Sec: 2.09
epoch 461 iteration400, Loss: 0.5967791676521301, Train Steps/Sec: 2.09
epoch 462 iteration0, Loss: 0.6538876891136169, Train Steps/Sec: 2.04
epoch 462 iteration100, Loss: 0.6742215752601624, Train Steps/Sec: 2.09
epoch 462 iteration200, Loss: 0.6110566258430481, Train Steps/Sec: 2.08
epoch 462 iteration300, Loss: 0.5733577609062195, Train Steps/Sec: 2.09
epoch 462 iteration400, Loss: 0.6051457524299622, Train Steps/Sec: 2.09
epoch 463 iteration0, Loss: 0.6481897234916687, Train Steps/Sec: 2.04
epoch 463 iteration100, Loss: 0.6155314445495605, Train Steps/Sec: 2.09
epoch 463 iteration200, Loss: 0.596154510974884, Train Steps/Sec: 2.09
epoch 463 iteration300, Loss: 0.6368459463119507, Train Steps/Sec: 2.09
epoch 463 iteration400, Loss: 0.6245460510253906, Train Steps/Sec: 2.09
epoch 464 iteration0, Loss: 0.5987937450408936, Train Steps/Sec: 2.04
epoch 464 iteration100, Loss: 0.6476365923881531, Train Steps/Sec: 2.09
epoch 464 iteration200, Loss: 0.6462337970733643, Train Steps/Sec: 2.09
epoch 464 iteration300, Loss: 0.6498340964317322, Train Steps/Sec: 2.09
epoch 464 iteration400, Loss: 0.6347975134849548, Train Steps/Sec: 2.09
epoch 465 iteration0, Loss: 0.6644365191459656, Train Steps/Sec: 2.04
epoch 465 iteration100, Loss: 0.6438165903091431, Train Steps/Sec: 2.09
epoch 465 iteration200, Loss: 0.5949658155441284, Train Steps/Sec: 2.09
epoch 465 iteration300, Loss: 0.6286964416503906, Train Steps/Sec: 2.09
epoch 465 iteration400, Loss: 0.6351826786994934, Train Steps/Sec: 2.09
Finish sampling
epoch 466 iteration0, Loss: 0.6287628412246704, Train Steps/Sec: 1.96
epoch 466 iteration100, Loss: 0.6537550687789917, Train Steps/Sec: 2.09
epoch 466 iteration200, Loss: 0.6286998987197876, Train Steps/Sec: 2.09
epoch 466 iteration300, Loss: 0.6373308897018433, Train Steps/Sec: 2.09
epoch 466 iteration400, Loss: 0.6162025332450867, Train Steps/Sec: 2.09
epoch 467 iteration0, Loss: 0.6251967549324036, Train Steps/Sec: 2.04
epoch 467 iteration100, Loss: 0.6402902603149414, Train Steps/Sec: 2.09
epoch 467 iteration200, Loss: 0.6511128544807434, Train Steps/Sec: 2.08
epoch 467 iteration300, Loss: 0.6202166080474854, Train Steps/Sec: 2.09
epoch 467 iteration400, Loss: 0.6239898204803467, Train Steps/Sec: 2.09
epoch 468 iteration0, Loss: 0.6126289367675781, Train Steps/Sec: 2.04
epoch 468 iteration100, Loss: 0.5848350524902344, Train Steps/Sec: 2.09
epoch 468 iteration200, Loss: 0.6461808085441589, Train Steps/Sec: 2.09
epoch 468 iteration300, Loss: 0.6200138926506042, Train Steps/Sec: 2.09
epoch 468 iteration400, Loss: 0.6094729900360107, Train Steps/Sec: 2.09
epoch 469 iteration0, Loss: 0.6444613933563232, Train Steps/Sec: 2.04
epoch 469 iteration100, Loss: 0.6424197554588318, Train Steps/Sec: 2.08
epoch 469 iteration200, Loss: 0.5953617095947266, Train Steps/Sec: 2.09
epoch 469 iteration300, Loss: 0.6522085666656494, Train Steps/Sec: 2.09
epoch 469 iteration400, Loss: 0.6462297439575195, Train Steps/Sec: 2.08
epoch 470 iteration0, Loss: 0.6630709171295166, Train Steps/Sec: 2.04
epoch 470 iteration100, Loss: 0.5988172888755798, Train Steps/Sec: 2.09
epoch 470 iteration200, Loss: 0.6197324991226196, Train Steps/Sec: 2.09
epoch 470 iteration300, Loss: 0.671929121017456, Train Steps/Sec: 2.08
epoch 470 iteration400, Loss: 0.6441642642021179, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 471 iteration0, Loss: 0.6476137042045593, Train Steps/Sec: 1.78
epoch 471 iteration100, Loss: 0.620987594127655, Train Steps/Sec: 2.08
epoch 471 iteration200, Loss: 0.6568129062652588, Train Steps/Sec: 2.09
epoch 471 iteration300, Loss: 0.6297217607498169, Train Steps/Sec: 2.09
epoch 471 iteration400, Loss: 0.6128236651420593, Train Steps/Sec: 2.08
epoch 472 iteration0, Loss: 0.6587594151496887, Train Steps/Sec: 2.04
epoch 472 iteration100, Loss: 0.6144559979438782, Train Steps/Sec: 2.09
epoch 472 iteration200, Loss: 0.6320021748542786, Train Steps/Sec: 2.09
epoch 472 iteration300, Loss: 0.6197766065597534, Train Steps/Sec: 2.09
epoch 472 iteration400, Loss: 0.6276695132255554, Train Steps/Sec: 2.09
epoch 473 iteration0, Loss: 0.587016224861145, Train Steps/Sec: 2.04
epoch 473 iteration100, Loss: 0.637609601020813, Train Steps/Sec: 2.09
epoch 473 iteration200, Loss: 0.6135090589523315, Train Steps/Sec: 2.09
epoch 473 iteration300, Loss: 0.6185935139656067, Train Steps/Sec: 2.09
epoch 473 iteration400, Loss: 0.6260998845100403, Train Steps/Sec: 2.08
epoch 474 iteration0, Loss: 0.6087190508842468, Train Steps/Sec: 2.04
epoch 474 iteration100, Loss: 0.6481919288635254, Train Steps/Sec: 2.09
epoch 474 iteration200, Loss: 0.6341347098350525, Train Steps/Sec: 2.09
epoch 474 iteration300, Loss: 0.6344730257987976, Train Steps/Sec: 2.09
epoch 474 iteration400, Loss: 0.5904310941696167, Train Steps/Sec: 2.09
epoch 475 iteration0, Loss: 0.6422690153121948, Train Steps/Sec: 2.04
epoch 475 iteration100, Loss: 0.6280874609947205, Train Steps/Sec: 2.09
epoch 475 iteration200, Loss: 0.6196600198745728, Train Steps/Sec: 2.09
epoch 475 iteration300, Loss: 0.6143696904182434, Train Steps/Sec: 2.09
epoch 475 iteration400, Loss: 0.6233510971069336, Train Steps/Sec: 2.09
Finish sampling
epoch 476 iteration0, Loss: 0.6030253767967224, Train Steps/Sec: 1.89
epoch 476 iteration100, Loss: 0.6459804773330688, Train Steps/Sec: 2.09
epoch 476 iteration200, Loss: 0.6793040633201599, Train Steps/Sec: 2.09
epoch 476 iteration300, Loss: 0.6742507815361023, Train Steps/Sec: 2.08
epoch 476 iteration400, Loss: 0.6344116926193237, Train Steps/Sec: 2.09
epoch 477 iteration0, Loss: 0.6309366226196289, Train Steps/Sec: 2.04
epoch 477 iteration100, Loss: 0.6858607530593872, Train Steps/Sec: 2.08
epoch 477 iteration200, Loss: 0.620029091835022, Train Steps/Sec: 2.08
epoch 477 iteration300, Loss: 0.6476017832756042, Train Steps/Sec: 2.09
epoch 477 iteration400, Loss: 0.649153470993042, Train Steps/Sec: 2.09
epoch 478 iteration0, Loss: 0.6360986232757568, Train Steps/Sec: 2.04
epoch 478 iteration100, Loss: 0.6148390173912048, Train Steps/Sec: 2.09
epoch 478 iteration200, Loss: 0.6259329319000244, Train Steps/Sec: 2.08
epoch 478 iteration300, Loss: 0.6062504649162292, Train Steps/Sec: 2.08
epoch 478 iteration400, Loss: 0.6072497367858887, Train Steps/Sec: 2.07
epoch 479 iteration0, Loss: 0.6305150389671326, Train Steps/Sec: 2.04
epoch 479 iteration100, Loss: 0.6151151657104492, Train Steps/Sec: 2.08
epoch 479 iteration200, Loss: 0.6210641860961914, Train Steps/Sec: 2.08
epoch 479 iteration300, Loss: 0.614323616027832, Train Steps/Sec: 2.08
epoch 479 iteration400, Loss: 0.6315796971321106, Train Steps/Sec: 2.08
epoch 480 iteration0, Loss: 0.613018274307251, Train Steps/Sec: 2.04
epoch 480 iteration100, Loss: 0.6478294730186462, Train Steps/Sec: 2.08
epoch 480 iteration200, Loss: 0.6191835403442383, Train Steps/Sec: 2.08
epoch 480 iteration300, Loss: 0.657483696937561, Train Steps/Sec: 2.08
epoch 480 iteration400, Loss: 0.6220864653587341, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 481 iteration0, Loss: 0.6238095760345459, Train Steps/Sec: 1.75
epoch 481 iteration100, Loss: 0.6334620714187622, Train Steps/Sec: 2.09
epoch 481 iteration200, Loss: 0.6342260241508484, Train Steps/Sec: 2.08
epoch 481 iteration300, Loss: 0.6373036503791809, Train Steps/Sec: 2.08
epoch 481 iteration400, Loss: 0.6525062918663025, Train Steps/Sec: 2.08
epoch 482 iteration0, Loss: 0.6103420257568359, Train Steps/Sec: 2.04
epoch 482 iteration100, Loss: 0.7029610276222229, Train Steps/Sec: 2.09
epoch 482 iteration200, Loss: 0.6402488946914673, Train Steps/Sec: 2.08
epoch 482 iteration300, Loss: 0.6070446968078613, Train Steps/Sec: 2.08
epoch 482 iteration400, Loss: 0.6466045379638672, Train Steps/Sec: 2.08
epoch 483 iteration0, Loss: 0.6472265720367432, Train Steps/Sec: 2.03
epoch 483 iteration100, Loss: 0.6416916251182556, Train Steps/Sec: 2.08
epoch 483 iteration200, Loss: 0.6123549938201904, Train Steps/Sec: 2.08
epoch 483 iteration300, Loss: 0.6175358295440674, Train Steps/Sec: 2.08
epoch 483 iteration400, Loss: 0.6328386664390564, Train Steps/Sec: 2.08
epoch 484 iteration0, Loss: 0.6118988394737244, Train Steps/Sec: 2.04
epoch 484 iteration100, Loss: 0.6440448760986328, Train Steps/Sec: 2.08
epoch 484 iteration200, Loss: 0.6267642974853516, Train Steps/Sec: 2.08
epoch 484 iteration300, Loss: 0.6600388288497925, Train Steps/Sec: 2.08
epoch 484 iteration400, Loss: 0.6008192300796509, Train Steps/Sec: 2.08
epoch 485 iteration0, Loss: 0.6340929269790649, Train Steps/Sec: 2.04
epoch 485 iteration100, Loss: 0.6243879199028015, Train Steps/Sec: 2.08
epoch 485 iteration200, Loss: 0.5931028723716736, Train Steps/Sec: 2.08
epoch 485 iteration300, Loss: 0.6037076711654663, Train Steps/Sec: 2.08
epoch 485 iteration400, Loss: 0.6274011135101318, Train Steps/Sec: 2.08
Finish sampling
epoch 486 iteration0, Loss: 0.5953078269958496, Train Steps/Sec: 1.96
epoch 486 iteration100, Loss: 0.6377127766609192, Train Steps/Sec: 2.09
epoch 486 iteration200, Loss: 0.6259358525276184, Train Steps/Sec: 2.08
epoch 486 iteration300, Loss: 0.5686938166618347, Train Steps/Sec: 2.08
epoch 486 iteration400, Loss: 0.6248396635055542, Train Steps/Sec: 2.08
epoch 487 iteration0, Loss: 0.6251571774482727, Train Steps/Sec: 2.04
epoch 487 iteration100, Loss: 0.6028308272361755, Train Steps/Sec: 2.08
epoch 487 iteration200, Loss: 0.6548124551773071, Train Steps/Sec: 2.08
epoch 487 iteration300, Loss: 0.6419280767440796, Train Steps/Sec: 2.08
epoch 487 iteration400, Loss: 0.6298649907112122, Train Steps/Sec: 2.08
epoch 488 iteration0, Loss: 0.6108350157737732, Train Steps/Sec: 2.04
epoch 488 iteration100, Loss: 0.628203809261322, Train Steps/Sec: 2.08
epoch 488 iteration200, Loss: 0.6113255620002747, Train Steps/Sec: 2.08
epoch 488 iteration300, Loss: 0.5744664669036865, Train Steps/Sec: 2.08
epoch 488 iteration400, Loss: 0.6139954924583435, Train Steps/Sec: 2.08
epoch 489 iteration0, Loss: 0.6170977354049683, Train Steps/Sec: 2.04
epoch 489 iteration100, Loss: 0.6359578967094421, Train Steps/Sec: 2.08
epoch 489 iteration200, Loss: 0.6302961707115173, Train Steps/Sec: 2.08
epoch 489 iteration300, Loss: 0.6044431924819946, Train Steps/Sec: 2.08
epoch 489 iteration400, Loss: 0.6374491453170776, Train Steps/Sec: 2.08
epoch 490 iteration0, Loss: 0.6692889928817749, Train Steps/Sec: 2.04
epoch 490 iteration100, Loss: 0.6344918608665466, Train Steps/Sec: 2.08
epoch 490 iteration200, Loss: 0.6351829767227173, Train Steps/Sec: 2.08
epoch 490 iteration300, Loss: 0.6413615942001343, Train Steps/Sec: 2.08
epoch 490 iteration400, Loss: 0.6582805514335632, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 491 iteration0, Loss: 0.6410398483276367, Train Steps/Sec: 1.77
epoch 491 iteration100, Loss: 0.6449621915817261, Train Steps/Sec: 2.09
epoch 491 iteration200, Loss: 0.6013515591621399, Train Steps/Sec: 2.08
epoch 491 iteration300, Loss: 0.6424924731254578, Train Steps/Sec: 2.08
epoch 491 iteration400, Loss: 0.618752121925354, Train Steps/Sec: 2.08
epoch 492 iteration0, Loss: 0.6448225975036621, Train Steps/Sec: 2.04
epoch 492 iteration100, Loss: 0.6090438365936279, Train Steps/Sec: 2.08
epoch 492 iteration200, Loss: 0.6144145727157593, Train Steps/Sec: 2.08
epoch 492 iteration300, Loss: 0.6006706953048706, Train Steps/Sec: 2.08
epoch 492 iteration400, Loss: 0.6462277173995972, Train Steps/Sec: 2.08
epoch 493 iteration0, Loss: 0.6103780269622803, Train Steps/Sec: 2.04
epoch 493 iteration100, Loss: 0.6407084465026855, Train Steps/Sec: 2.08
epoch 493 iteration200, Loss: 0.6392701268196106, Train Steps/Sec: 2.08
epoch 493 iteration300, Loss: 0.6362565159797668, Train Steps/Sec: 2.08
epoch 493 iteration400, Loss: 0.6054515242576599, Train Steps/Sec: 2.08
epoch 494 iteration0, Loss: 0.6283220648765564, Train Steps/Sec: 2.04
epoch 494 iteration100, Loss: 0.5961020588874817, Train Steps/Sec: 2.09
epoch 494 iteration200, Loss: 0.6495005488395691, Train Steps/Sec: 2.08
epoch 494 iteration300, Loss: 0.6236634254455566, Train Steps/Sec: 2.08
epoch 494 iteration400, Loss: 0.6364476680755615, Train Steps/Sec: 2.08
epoch 495 iteration0, Loss: 0.6571608781814575, Train Steps/Sec: 2.04
epoch 495 iteration100, Loss: 0.6372875571250916, Train Steps/Sec: 2.08
epoch 495 iteration200, Loss: 0.6330937147140503, Train Steps/Sec: 2.08
epoch 495 iteration300, Loss: 0.6163004040718079, Train Steps/Sec: 2.08
epoch 495 iteration400, Loss: 0.6053153276443481, Train Steps/Sec: 2.08
Finish sampling
epoch 496 iteration0, Loss: 0.6330687999725342, Train Steps/Sec: 1.97
epoch 496 iteration100, Loss: 0.6143258810043335, Train Steps/Sec: 2.08
epoch 496 iteration200, Loss: 0.6414174437522888, Train Steps/Sec: 2.08
epoch 496 iteration300, Loss: 0.6203099489212036, Train Steps/Sec: 2.08
epoch 496 iteration400, Loss: 0.6784853339195251, Train Steps/Sec: 2.08
epoch 497 iteration0, Loss: 0.6096352338790894, Train Steps/Sec: 2.04
epoch 497 iteration100, Loss: 0.6665991544723511, Train Steps/Sec: 2.08
epoch 497 iteration200, Loss: 0.6411093473434448, Train Steps/Sec: 2.08
epoch 497 iteration300, Loss: 0.6650168299674988, Train Steps/Sec: 2.08
epoch 497 iteration400, Loss: 0.6439936757087708, Train Steps/Sec: 2.08
epoch 498 iteration0, Loss: 0.6455265879631042, Train Steps/Sec: 2.03
epoch 498 iteration100, Loss: 0.6028432846069336, Train Steps/Sec: 2.08
epoch 498 iteration200, Loss: 0.6193970441818237, Train Steps/Sec: 2.08
epoch 498 iteration300, Loss: 0.6644903421401978, Train Steps/Sec: 2.08
epoch 498 iteration400, Loss: 0.6432827711105347, Train Steps/Sec: 2.08
epoch 499 iteration0, Loss: 0.6319637298583984, Train Steps/Sec: 2.04
epoch 499 iteration100, Loss: 0.6389078497886658, Train Steps/Sec: 2.09
epoch 499 iteration200, Loss: 0.615821123123169, Train Steps/Sec: 2.09
epoch 499 iteration300, Loss: 0.6371866464614868, Train Steps/Sec: 2.08
epoch 499 iteration400, Loss: 0.6586179733276367, Train Steps/Sec: 2.08
epoch 500 iteration0, Loss: 0.6018683910369873, Train Steps/Sec: 2.04
epoch 500 iteration100, Loss: 0.6337797045707703, Train Steps/Sec: 2.08
epoch 500 iteration200, Loss: 0.604750394821167, Train Steps/Sec: 2.09
epoch 500 iteration300, Loss: 0.6453763246536255, Train Steps/Sec: 2.09
epoch 500 iteration400, Loss: 0.6409921646118164, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 501 iteration0, Loss: 0.6119953393936157, Train Steps/Sec: 1.74
epoch 501 iteration100, Loss: 0.6127878427505493, Train Steps/Sec: 2.09
epoch 501 iteration200, Loss: 0.6429433822631836, Train Steps/Sec: 2.08
epoch 501 iteration300, Loss: 0.6488661170005798, Train Steps/Sec: 2.09
epoch 501 iteration400, Loss: 0.6264402270317078, Train Steps/Sec: 2.08
epoch 502 iteration0, Loss: 0.5996799468994141, Train Steps/Sec: 2.03
epoch 502 iteration100, Loss: 0.6352734565734863, Train Steps/Sec: 2.09
epoch 502 iteration200, Loss: 0.6762875318527222, Train Steps/Sec: 2.08
epoch 502 iteration300, Loss: 0.6175450086593628, Train Steps/Sec: 2.09
epoch 502 iteration400, Loss: 0.6018226146697998, Train Steps/Sec: 2.08
epoch 503 iteration0, Loss: 0.6340236663818359, Train Steps/Sec: 2.04
epoch 503 iteration100, Loss: 0.6310091018676758, Train Steps/Sec: 2.08
epoch 503 iteration200, Loss: 0.6363844275474548, Train Steps/Sec: 2.08
epoch 503 iteration300, Loss: 0.6165266036987305, Train Steps/Sec: 2.08
epoch 503 iteration400, Loss: 0.6075121164321899, Train Steps/Sec: 2.08
epoch 504 iteration0, Loss: 0.6327346563339233, Train Steps/Sec: 2.04
epoch 504 iteration100, Loss: 0.627321720123291, Train Steps/Sec: 2.08
epoch 504 iteration200, Loss: 0.6399845480918884, Train Steps/Sec: 2.08
epoch 504 iteration300, Loss: 0.6228237152099609, Train Steps/Sec: 2.08
epoch 504 iteration400, Loss: 0.6094886660575867, Train Steps/Sec: 2.08
epoch 505 iteration0, Loss: 0.6098105907440186, Train Steps/Sec: 2.04
epoch 505 iteration100, Loss: 0.6247986555099487, Train Steps/Sec: 2.08
epoch 505 iteration200, Loss: 0.6232330203056335, Train Steps/Sec: 2.08
epoch 505 iteration300, Loss: 0.6319419145584106, Train Steps/Sec: 2.08
epoch 505 iteration400, Loss: 0.6649620532989502, Train Steps/Sec: 2.08
Finish sampling
epoch 506 iteration0, Loss: 0.5993630886077881, Train Steps/Sec: 1.97
epoch 506 iteration100, Loss: 0.6531323194503784, Train Steps/Sec: 2.09
epoch 506 iteration200, Loss: 0.6536729335784912, Train Steps/Sec: 2.08
epoch 506 iteration300, Loss: 0.6237367987632751, Train Steps/Sec: 2.08
epoch 506 iteration400, Loss: 0.643061637878418, Train Steps/Sec: 2.08
epoch 507 iteration0, Loss: 0.6177751421928406, Train Steps/Sec: 2.04
epoch 507 iteration100, Loss: 0.670002818107605, Train Steps/Sec: 2.08
epoch 507 iteration200, Loss: 0.6218523383140564, Train Steps/Sec: 2.08
epoch 507 iteration300, Loss: 0.6206139326095581, Train Steps/Sec: 2.08
epoch 507 iteration400, Loss: 0.6507030725479126, Train Steps/Sec: 2.08
epoch 508 iteration0, Loss: 0.6397059559822083, Train Steps/Sec: 2.04
epoch 508 iteration100, Loss: 0.594598650932312, Train Steps/Sec: 2.09
epoch 508 iteration200, Loss: 0.6343878507614136, Train Steps/Sec: 2.08
epoch 508 iteration300, Loss: 0.6240755319595337, Train Steps/Sec: 2.08
epoch 508 iteration400, Loss: 0.6315453052520752, Train Steps/Sec: 2.08
epoch 509 iteration0, Loss: 0.6227495074272156, Train Steps/Sec: 2.04
epoch 509 iteration100, Loss: 0.6120079755783081, Train Steps/Sec: 2.08
epoch 509 iteration200, Loss: 0.602834165096283, Train Steps/Sec: 2.08
epoch 509 iteration300, Loss: 0.6223715543746948, Train Steps/Sec: 2.08
epoch 509 iteration400, Loss: 0.6338426470756531, Train Steps/Sec: 2.08
epoch 510 iteration0, Loss: 0.6534764766693115, Train Steps/Sec: 2.04
epoch 510 iteration100, Loss: 0.6262607574462891, Train Steps/Sec: 2.08
epoch 510 iteration200, Loss: 0.6329087615013123, Train Steps/Sec: 2.08
epoch 510 iteration300, Loss: 0.609021782875061, Train Steps/Sec: 2.08
epoch 510 iteration400, Loss: 0.5878354907035828, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 511 iteration0, Loss: 0.6318536996841431, Train Steps/Sec: 1.78
epoch 511 iteration100, Loss: 0.6125644445419312, Train Steps/Sec: 2.09
epoch 511 iteration200, Loss: 0.6266412734985352, Train Steps/Sec: 2.08
epoch 511 iteration300, Loss: 0.6226530075073242, Train Steps/Sec: 2.09
epoch 511 iteration400, Loss: 0.6388905048370361, Train Steps/Sec: 2.09
epoch 512 iteration0, Loss: 0.6317795515060425, Train Steps/Sec: 2.04
epoch 512 iteration100, Loss: 0.6656475067138672, Train Steps/Sec: 2.08
epoch 512 iteration200, Loss: 0.5764391422271729, Train Steps/Sec: 2.08
epoch 512 iteration300, Loss: 0.604043185710907, Train Steps/Sec: 2.09
epoch 512 iteration400, Loss: 0.6627442836761475, Train Steps/Sec: 2.09
epoch 513 iteration0, Loss: 0.6360982656478882, Train Steps/Sec: 2.04
epoch 513 iteration100, Loss: 0.6235784292221069, Train Steps/Sec: 2.08
epoch 513 iteration200, Loss: 0.6302148699760437, Train Steps/Sec: 2.09
epoch 513 iteration300, Loss: 0.6008718609809875, Train Steps/Sec: 2.09
epoch 513 iteration400, Loss: 0.6154062151908875, Train Steps/Sec: 2.08
epoch 514 iteration0, Loss: 0.6021736860275269, Train Steps/Sec: 2.03
epoch 514 iteration100, Loss: 0.6514317989349365, Train Steps/Sec: 2.09
epoch 514 iteration200, Loss: 0.6459854245185852, Train Steps/Sec: 2.09
epoch 514 iteration300, Loss: 0.5992926359176636, Train Steps/Sec: 2.09
epoch 514 iteration400, Loss: 0.5798371434211731, Train Steps/Sec: 2.09
epoch 515 iteration0, Loss: 0.6194270253181458, Train Steps/Sec: 2.04
epoch 515 iteration100, Loss: 0.6587743759155273, Train Steps/Sec: 2.09
epoch 515 iteration200, Loss: 0.6172513961791992, Train Steps/Sec: 2.08
epoch 515 iteration300, Loss: 0.6296101808547974, Train Steps/Sec: 2.08
epoch 515 iteration400, Loss: 0.6142562031745911, Train Steps/Sec: 2.09
Finish sampling
epoch 516 iteration0, Loss: 0.5938131213188171, Train Steps/Sec: 1.96
epoch 516 iteration100, Loss: 0.6129514575004578, Train Steps/Sec: 2.08
epoch 516 iteration200, Loss: 0.639314591884613, Train Steps/Sec: 2.09
epoch 516 iteration300, Loss: 0.6590626835823059, Train Steps/Sec: 2.09
epoch 516 iteration400, Loss: 0.6170806884765625, Train Steps/Sec: 2.09
epoch 517 iteration0, Loss: 0.6118043065071106, Train Steps/Sec: 2.04
epoch 517 iteration100, Loss: 0.618211567401886, Train Steps/Sec: 2.08
epoch 517 iteration200, Loss: 0.6615516543388367, Train Steps/Sec: 2.09
epoch 517 iteration300, Loss: 0.6715646386146545, Train Steps/Sec: 2.09
epoch 517 iteration400, Loss: 0.5947055816650391, Train Steps/Sec: 2.09
epoch 518 iteration0, Loss: 0.5757417678833008, Train Steps/Sec: 2.04
epoch 518 iteration100, Loss: 0.6275173425674438, Train Steps/Sec: 2.09
epoch 518 iteration200, Loss: 0.6246656775474548, Train Steps/Sec: 2.09
epoch 518 iteration300, Loss: 0.5877768993377686, Train Steps/Sec: 2.09
epoch 518 iteration400, Loss: 0.6424448490142822, Train Steps/Sec: 2.08
epoch 519 iteration0, Loss: 0.6237121820449829, Train Steps/Sec: 2.04
epoch 519 iteration100, Loss: 0.6083754301071167, Train Steps/Sec: 2.09
epoch 519 iteration200, Loss: 0.6036560535430908, Train Steps/Sec: 2.09
epoch 519 iteration300, Loss: 0.6059116125106812, Train Steps/Sec: 2.09
epoch 519 iteration400, Loss: 0.6031607985496521, Train Steps/Sec: 2.08
epoch 520 iteration0, Loss: 0.6794707179069519, Train Steps/Sec: 2.04
epoch 520 iteration100, Loss: 0.649154782295227, Train Steps/Sec: 2.09
epoch 520 iteration200, Loss: 0.6271998286247253, Train Steps/Sec: 2.09
epoch 520 iteration300, Loss: 0.6147134304046631, Train Steps/Sec: 2.09
epoch 520 iteration400, Loss: 0.6310504078865051, Train Steps/Sec: 2.09
Finish sampling
Saving content.
epoch 521 iteration0, Loss: 0.5977620482444763, Train Steps/Sec: 1.79
epoch 521 iteration100, Loss: 0.5979604721069336, Train Steps/Sec: 2.09
epoch 521 iteration200, Loss: 0.6240809559822083, Train Steps/Sec: 2.09
epoch 521 iteration300, Loss: 0.6190707683563232, Train Steps/Sec: 2.09
epoch 521 iteration400, Loss: 0.6168834567070007, Train Steps/Sec: 2.08
epoch 522 iteration0, Loss: 0.6312231421470642, Train Steps/Sec: 2.04
epoch 522 iteration100, Loss: 0.6167663931846619, Train Steps/Sec: 2.09
epoch 522 iteration200, Loss: 0.6661591529846191, Train Steps/Sec: 2.08
epoch 522 iteration300, Loss: 0.6300866007804871, Train Steps/Sec: 2.08
epoch 522 iteration400, Loss: 0.6452500820159912, Train Steps/Sec: 2.09
epoch 523 iteration0, Loss: 0.6567705273628235, Train Steps/Sec: 2.04
epoch 523 iteration100, Loss: 0.6226527094841003, Train Steps/Sec: 2.09
epoch 523 iteration200, Loss: 0.6251729130744934, Train Steps/Sec: 2.08
epoch 523 iteration300, Loss: 0.6475885510444641, Train Steps/Sec: 2.08
epoch 523 iteration400, Loss: 0.6356239318847656, Train Steps/Sec: 2.09
epoch 524 iteration0, Loss: 0.6013096570968628, Train Steps/Sec: 2.04
epoch 524 iteration100, Loss: 0.6430823802947998, Train Steps/Sec: 2.09
epoch 524 iteration200, Loss: 0.5902786254882812, Train Steps/Sec: 2.08
epoch 524 iteration300, Loss: 0.5878385901451111, Train Steps/Sec: 2.09
epoch 524 iteration400, Loss: 0.6554059982299805, Train Steps/Sec: 2.09
epoch 525 iteration0, Loss: 0.6771193146705627, Train Steps/Sec: 2.04
epoch 525 iteration100, Loss: 0.6341237425804138, Train Steps/Sec: 2.09
epoch 525 iteration200, Loss: 0.634100079536438, Train Steps/Sec: 2.08
epoch 525 iteration300, Loss: 0.6017696261405945, Train Steps/Sec: 2.08
epoch 525 iteration400, Loss: 0.637340784072876, Train Steps/Sec: 2.09
Finish sampling
epoch 526 iteration0, Loss: 0.6248606443405151, Train Steps/Sec: 1.90
epoch 526 iteration100, Loss: 0.5954898595809937, Train Steps/Sec: 2.09
epoch 526 iteration200, Loss: 0.6197279095649719, Train Steps/Sec: 2.09
epoch 526 iteration300, Loss: 0.6340986490249634, Train Steps/Sec: 2.09
epoch 526 iteration400, Loss: 0.6457131505012512, Train Steps/Sec: 2.09
epoch 527 iteration0, Loss: 0.6446424722671509, Train Steps/Sec: 2.04
epoch 527 iteration100, Loss: 0.6261450052261353, Train Steps/Sec: 2.09
epoch 527 iteration200, Loss: 0.6299235224723816, Train Steps/Sec: 2.09
epoch 527 iteration300, Loss: 0.6058022379875183, Train Steps/Sec: 2.08
epoch 527 iteration400, Loss: 0.6206477284431458, Train Steps/Sec: 2.08
epoch 528 iteration0, Loss: 0.6375006437301636, Train Steps/Sec: 2.04
epoch 528 iteration100, Loss: 0.6780227422714233, Train Steps/Sec: 2.08
epoch 528 iteration200, Loss: 0.6045631766319275, Train Steps/Sec: 2.08
epoch 528 iteration300, Loss: 0.6009795069694519, Train Steps/Sec: 2.09
epoch 528 iteration400, Loss: 0.6152559518814087, Train Steps/Sec: 2.09
epoch 529 iteration0, Loss: 0.6497453451156616, Train Steps/Sec: 2.04
epoch 529 iteration100, Loss: 0.604371190071106, Train Steps/Sec: 2.08
epoch 529 iteration200, Loss: 0.6381728649139404, Train Steps/Sec: 2.08
epoch 529 iteration300, Loss: 0.6559920310974121, Train Steps/Sec: 2.09
